 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 02/08/2018 17:24:25
שעה,מדד אחרון,שלב מסחר,שינוי (%)
14:34:07,1578.17,,-0.56
14:33:52,1577.87,,-0.58
14:33:37,1578.49,,-0.54
14:33:22,1577.63,,-0.59
14:33:07,1577.71,,-0.59
14:32:52,1578.32,,-0.55
14:32:37,1578.42,,-0.54
14:32:22,1577.88,,-0.58
14:32:07,1577.66,,-0.59
14:31:52,1578.13,,-0.56
14:31:37,1577.92,,-0.57
14:31:22,1578.19,,-0.56
14:31:07,1578.27,,-0.55
14:30:52,1578.28,,-0.55
14:30:37,1578.39,,-0.54
14:30:22,1578.00,,-0.57
14:30:07,1578.00,,-0.57
14:29:52,1578.00,,-0.57
14:29:37,1578.00,,-0.57
14:29:22,1578.35,,-0.55
14:29:07,1578.22,,-0.56
14:28:52,1578.39,,-0.54
14:28:37,1578.24,,-0.55
14:28:22,1578.38,,-0.55
14:28:07,1578.65,,-0.53
14:27:52,1578.73,,-0.52
14:27:37,1578.71,,-0.52
14:27:22,1578.52,,-0.54
14:27:07,1578.37,,-0.55
14:26:52,1578.36,,-0.55
14:26:37,1578.79,,-0.52
14:26:22,1578.77,,-0.52
14:26:07,1578.92,,-0.51
14:25:52,1578.97,,-0.51
14:25:37,1579.01,,-0.51
14:25:22,1579.57,,-0.47
14:25:07,1579.65,,-0.47
14:24:52,1579.82,,-0.45
14:24:37,1579.86,,-0.45
14:24:22,1580.11,,-0.44
14:24:07,1585.56,,-0.09
14:23:52,1585.56,,-0.09
14:23:37,1585.43,,-0.10
14:23:22,1585.43,,-0.10
14:23:07,1585.48,,-0.10
14:22:52,1585.50,,-0.10
14:22:37,1585.58,,-0.09
14:22:22,1585.57,,-0.09
14:22:07,1585.58,,-0.09
14:21:52,1585.65,,-0.09
14:21:37,1585.66,,-0.09
14:21:22,1585.57,,-0.09
14:21:07,1585.62,,-0.09
14:20:52,1585.71,,-0.08
14:20:37,1585.80,,-0.08
14:20:22,1585.91,,-0.07
14:20:07,1585.92,,-0.07
14:19:52,1585.89,,-0.07
14:19:37,1585.70,,-0.08
14:19:22,1585.79,,-0.08
14:19:07,1585.99,,-0.07
14:18:52,1586.05,,-0.06
14:18:37,1586.05,,-0.06
14:18:22,1585.95,,-0.07
14:18:07,1585.91,,-0.07
14:17:52,1585.88,,-0.07
14:17:37,1585.82,,-0.08
14:17:22,1585.73,,-0.08
14:17:07,1585.93,,-0.07
14:16:52,1585.91,,-0.07
14:16:37,1585.84,,-0.07
14:16:22,1585.67,,-0.09
14:16:07,1585.29,,-0.11
14:15:52,1585.31,,-0.11
14:15:37,1585.32,,-0.11
14:15:22,1585.37,,-0.10
14:15:07,1585.31,,-0.11
14:14:52,1585.50,,-0.10
14:14:37,1585.46,,-0.10
14:14:22,1585.48,,-0.10
14:14:07,1585.48,,-0.10
14:13:52,1585.38,,-0.10
14:13:37,1585.44,,-0.10
14:13:22,1585.35,,-0.11
14:13:07,1585.30,,-0.11
14:12:52,1585.31,,-0.11
14:12:37,1585.31,,-0.11
14:12:22,1585.26,,-0.11
14:12:07,1585.34,,-0.11
14:11:52,1585.30,,-0.11
14:11:37,1585.32,,-0.11
14:11:22,1585.47,,-0.10
14:11:07,1585.37,,-0.10
14:10:52,1585.40,,-0.10
14:10:37,1585.49,,-0.10
14:10:22,1585.47,,-0.10
14:10:07,1585.54,,-0.09
14:09:52,1585.49,,-0.10
14:09:37,1585.46,,-0.10
14:09:22,1585.49,,-0.10
14:09:07,1583.91,,-0.20
14:08:52,1583.92,,-0.20
14:08:37,1583.81,,-0.20
14:08:22,1583.72,,-0.21
14:08:07,1583.75,,-0.21
14:07:52,1583.89,,-0.20
14:07:37,1583.86,,-0.20
14:07:22,1583.91,,-0.20
14:07:07,1584.16,,-0.18
14:06:52,1584.16,,-0.18
14:06:37,1583.90,,-0.20
14:06:22,1583.67,,-0.21
14:06:07,1583.36,,-0.23
14:05:52,1583.01,,-0.25
14:05:37,1582.56,,-0.28
14:05:22,1582.35,,-0.29
14:05:07,1582.10,,-0.31
14:04:52,1582.09,,-0.31
14:04:37,1582.06,,-0.31
14:04:22,1581.94,,-0.32
14:04:07,1581.89,,-0.32
14:03:52,1581.78,,-0.33
14:03:37,1581.84,,-0.33
14:03:22,1581.77,,-0.33
14:03:07,1581.81,,-0.33
14:02:52,1581.76,,-0.33
14:02:37,1581.76,,-0.33
14:02:22,1581.81,,-0.33
14:02:07,1581.62,,-0.34
14:01:52,1581.66,,-0.34
14:01:37,1581.79,,-0.33
14:01:22,1581.73,,-0.33
14:01:07,1581.70,,-0.34
14:00:52,1581.42,,-0.35
14:00:37,1581.49,,-0.35
14:00:22,1581.28,,-0.36
14:00:07,1581.14,,-0.37
13:59:52,1580.83,,-0.39
13:59:37,1580.59,,-0.41
13:59:22,1580.49,,-0.41
13:59:07,1580.65,,-0.40
13:58:52,1580.79,,-0.39
13:58:37,1580.63,,-0.40
13:58:22,1580.66,,-0.40
13:58:07,1580.62,,-0.40
13:57:52,1580.70,,-0.40
13:57:37,1580.59,,-0.41
13:57:22,1580.50,,-0.41
13:57:07,1580.50,,-0.41
13:56:52,1580.29,,-0.42
13:56:37,1580.41,,-0.42
13:56:22,1580.45,,-0.41
13:56:07,1580.38,,-0.42
13:55:52,1580.45,,-0.41
13:55:37,1580.38,,-0.42
13:55:22,1580.31,,-0.42
13:55:07,1580.28,,-0.43
13:54:52,1580.44,,-0.42
13:54:37,1580.44,,-0.42
13:54:22,1580.34,,-0.42
13:54:07,1580.30,,-0.42
13:53:52,1580.05,,-0.44
13:53:37,1580.18,,-0.43
13:53:22,1580.25,,-0.43
13:53:07,1580.22,,-0.43
13:52:52,1580.21,,-0.43
13:52:37,1579.92,,-0.45
13:52:22,1579.81,,-0.45
13:52:07,1580.14,,-0.43
13:51:52,1580.15,,-0.43
13:51:37,1581.06,,-0.38
13:51:22,1580.98,,-0.38
13:51:07,1580.90,,-0.39
13:50:52,1580.84,,-0.39
13:50:37,1580.79,,-0.39
13:50:22,1580.84,,-0.39
13:50:07,1580.94,,-0.38
13:49:52,1580.87,,-0.39
13:49:37,1580.92,,-0.38
13:49:22,1580.90,,-0.39
13:49:07,1580.67,,-0.40
13:48:52,1580.65,,-0.40
13:48:37,1580.39,,-0.42
13:48:22,1580.79,,-0.39
13:48:07,1581.41,,-0.35
13:47:52,1581.28,,-0.36
13:47:37,1581.28,,-0.36
13:47:22,1581.24,,-0.36
13:47:07,1581.13,,-0.37
13:46:52,1580.93,,-0.38
13:46:37,1580.80,,-0.39
13:46:22,1581.79,,-0.33
13:46:07,1581.77,,-0.33
13:45:52,1581.55,,-0.35
13:45:37,1581.23,,-0.37
13:45:22,1581.20,,-0.37
13:45:07,1581.19,,-0.37
13:44:52,1581.19,,-0.37
13:44:37,1581.35,,-0.36
13:44:22,1581.16,,-0.37
13:44:07,1581.40,,-0.35
13:43:52,1581.08,,-0.37
13:43:37,1581.13,,-0.37
13:43:22,1581.12,,-0.37
13:43:07,1581.15,,-0.37
13:42:52,1581.20,,-0.37
13:42:37,1581.16,,-0.37
13:42:22,1581.20,,-0.37
13:42:07,1581.27,,-0.36
13:41:52,1581.40,,-0.35
13:41:37,1581.49,,-0.35
13:41:22,1581.35,,-0.36
13:41:07,1581.29,,-0.36
13:40:52,1581.14,,-0.37
13:40:37,1580.78,,-0.39
13:40:22,1580.69,,-0.40
13:40:07,1580.50,,-0.41
13:39:52,1580.43,,-0.42
13:39:37,1580.39,,-0.42
13:39:22,1580.44,,-0.42
13:39:07,1580.52,,-0.41
13:38:52,1580.35,,-0.42
13:38:37,1580.64,,-0.40
13:38:22,1580.54,,-0.41
13:38:07,1580.57,,-0.41
13:37:52,1580.72,,-0.40
13:37:37,1580.33,,-0.42
13:37:22,1580.25,,-0.43
13:37:07,1580.22,,-0.43
13:36:52,1580.24,,-0.43
13:36:37,1580.15,,-0.43
13:36:22,1580.14,,-0.43
13:36:07,1580.01,,-0.44
13:35:52,1580.02,,-0.44
13:35:37,1579.89,,-0.45
13:35:22,1579.84,,-0.45
13:35:07,1579.62,,-0.47
13:34:52,1579.53,,-0.47
